repo_name,bin,merged,rejected,merged_latency_h,rejected_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,time,intervention,time_after
turbowarp/extensions,3,14,12,292.8571031746032,889.5953935185186,0,JavaScript,170,67,1147,1801,10,1,3
turbowarp/extensions,4,18,18,411.6089351851852,940.4245987654322,0,JavaScript,170,67,1147,1801,11,1,4
turbowarp/extensions,5,31,19,411.5288620071684,1555.7494152046784,0,JavaScript,170,67,1147,1801,12,1,5
turbowarp/extensions,6,17,3,7.077843137254902,80.54379629629629,0,JavaScript,170,67,1147,1801,13,1,6
wordpress/performance,-6,25,4,179.10224444444444,15.290902777777777,0,PHP,441,76,8930,1499,1,0,0
wordpress/performance,-5,23,3,115.01718599033816,57.955185185185194,0,PHP,441,76,8930,1499,2,0,0
wordpress/performance,-4,22,3,53.779280303030305,114.0912037037037,0,PHP,441,76,8930,1499,3,0,0
wordpress/performance,-3,23,7,101.28148550724639,47.035833333333336,0,PHP,441,76,8930,1499,4,0,0
wordpress/performance,-2,45,2,249.53620370370368,17.34375,0,PHP,441,76,8930,1499,5,0,0
wordpress/performance,-1,27,5,41.228117283950624,21.529888888888888,0,PHP,441,76,8930,1499,6,0,0
wordpress/performance,1,30,3,8.641157407407407,952.2722222222222,0,PHP,441,76,8930,1499,8,1,1
wordpress/performance,2,25,3,73.74355555555555,497.42981481481485,0,PHP,441,76,8930,1499,9,1,2
wordpress/performance,3,29,4,468.1642816091954,626.3281944444444,0,PHP,441,76,8930,1499,10,1,3
wordpress/performance,4,26,1,94.41811965811965,5.091111111111111,0,PHP,441,76,8930,1499,11,1,4
wordpress/performance,5,20,2,140.82344444444445,32.244305555555556,0,PHP,441,76,8930,1499,12,1,5
wordpress/performance,6,31,2,39.40929211469534,9308.538333333334,0,PHP,441,76,8930,1499,13,1,6
xmtp/libxmtp,-6,51,5,78.08644880174292,2468.500444444445,0,Rust,103,54,2384,1062,1,0,0
xmtp/libxmtp,-5,92,15,31.739670893719804,217.90194444444444,0,Rust,103,54,2384,1062,2,0,0
xmtp/libxmtp,-4,78,13,22.15111111111111,120.18064102564102,0,Rust,103,54,2384,1062,3,0,0
xmtp/libxmtp,-3,44,2,21.138724747474747,12.239722222222222,0,Rust,103,54,2384,1062,4,0,0
xmtp/libxmtp,-2,59,30,84.7381308851224,399.50466666666665,0,Rust,103,54,2384,1062,5,0,0
xmtp/libxmtp,-1,75,20,28.6438,119.73418055555555,0,Rust,103,54,2384,1062,6,0,0
xmtp/libxmtp,1,71,12,29.031365414710486,153.16532407407408,0,Rust,103,54,2384,1062,8,1,1
xmtp/libxmtp,2,71,27,75.96345070422535,554.201975308642,0,Rust,103,54,2384,1062,9,1,2
xmtp/libxmtp,3,55,9,121.92678787878788,113.4,0,Rust,103,54,2384,1062,10,1,3
xmtp/libxmtp,4,76,23,69.44867690058479,933.3809057971015,0,Rust,103,54,2384,1062,11,1,4
xmtp/libxmtp,5,73,14,100.13507229832572,495.64001984126986,0,Rust,103,54,2384,1062,12,1,5
xmtp/libxmtp,6,40,39,116.23240972222223,357.2971153846154,0,Rust,103,54,2384,1062,13,1,6
xmtp/xmtp-android,-6,6,2,152.41152777777776,1825.1134722222223,0,Kotlin,42,21,390,1114,1,0,0
xmtp/xmtp-android,-5,24,5,68.25674768518519,3187.4906666666666,0,Kotlin,42,21,390,1114,2,0,0
xmtp/xmtp-android,-4,13,1,111.87519230769232,116.62527777777778,0,Kotlin,42,21,390,1114,3,0,0
xmtp/xmtp-android,-3,10,1,142.27783333333332,44.61277777777778,0,Kotlin,42,21,390,1114,4,0,0
xmtp/xmtp-android,-2,12,4,106.62372685185186,448.9219444444444,0,Kotlin,42,21,390,1114,5,0,0
xmtp/xmtp-android,-1,14,8,42.931130952380954,1520.7784722222223,0,Kotlin,42,21,390,1114,6,0,0
xmtp/xmtp-android,1,9,2,344.1234567901235,676.0140277777778,0,Kotlin,42,21,390,1114,8,1,1
xmtp/xmtp-android,2,3,0,117.75462962962962,,0,Kotlin,42,21,390,1114,9,1,2
xmtp/xmtp-android,3,9,1,50.10425925925926,14.244722222222222,0,Kotlin,42,21,390,1114,10,1,3
xmtp/xmtp-android,4,10,1,46.94033333333333,4150.965833333334,0,Kotlin,42,21,390,1114,11,1,4
xmtp/xmtp-android,5,11,0,171.0479797979798,,0,Kotlin,42,21,390,1114,12,1,5
xmtp/xmtp-android,6,9,3,15.179351851851854,140.9001851851852,0,Kotlin,42,21,390,1114,13,1,6
xmtp/xmtp-ios,-6,4,2,204.683125,2907.730833333333,0,Swift,53,28,473,1148,1,0,0
xmtp/xmtp-ios,-5,22,1,23.494204545454544,2.902222222222222,0,Swift,53,28,473,1148,2,0,0
xmtp/xmtp-ios,-4,14,4,60.162341269841264,3239.2364583333333,0,Swift,53,28,473,1148,3,0,0
xmtp/xmtp-ios,-3,6,1,16.97861111111111,7537.845,0,Swift,53,28,473,1148,4,0,0
xmtp/xmtp-ios,-2,13,0,22.99361111111111,,0,Swift,53,28,473,1148,5,0,0
xmtp/xmtp-ios,-1,18,1,32.41256172839506,84.82083333333334,0,Swift,53,28,473,1148,6,0,0
xmtp/xmtp-ios,1,9,1,31.51706790123457,1079.9830555555557,0,Swift,53,28,473,1148,8,1,1
xmtp/xmtp-ios,2,3,0,1.2619444444444443,,0,Swift,53,28,473,1148,9,1,2
xmtp/xmtp-ios,3,8,0,7.7503125,,0,Swift,53,28,473,1148,10,1,3
xmtp/xmtp-ios,4,16,1,50.766024305555554,494.55694444444447,0,Swift,53,28,473,1148,11,1,4
xmtp/xmtp-ios,5,6,0,0.8470833333333334,,0,Swift,53,28,473,1148,12,1,5
xmtp/xmtp-ios,6,9,12,76.71253086419753,206.77881944444445,0,Swift,53,28,473,1148,13,1,6
xmtp/xmtp-js,-6,18,5,3.544027777777778,314.12322222222224,0,TypeScript,294,38,3292,1456,1,0,0
xmtp/xmtp-js,-5,31,6,3.821379928315412,153.41699074074074,0,TypeScript,294,38,3292,1456,2,0,0
xmtp/xmtp-js,-4,31,1,5.753100358422938,2278.54,0,TypeScript,294,38,3292,1456,3,0,0
xmtp/xmtp-js,-3,18,2,8.301604938271604,1236.45125,0,TypeScript,294,38,3292,1456,4,0,0
xmtp/xmtp-js,-2,15,4,3.2230925925925926,435.52819444444447,0,TypeScript,294,38,3292,1456,5,0,0
xmtp/xmtp-js,-1,47,5,3.355874704491726,2154.0803333333333,0,TypeScript,294,38,3292,1456,6,0,0
xmtp/xmtp-js,1,56,8,5.614672619047619,174.54065972222222,0,TypeScript,294,38,3292,1456,8,1,1
xmtp/xmtp-js,2,22,2,12.74554292929293,22.930555555555557,0,TypeScript,294,38,3292,1456,9,1,2
xmtp/xmtp-js,3,23,3,4.8372222222222225,48.72740740740741,0,TypeScript,294,38,3292,1456,10,1,3
xmtp/xmtp-js,4,36,4,13.71156635802469,169.5523611111111,0,TypeScript,294,38,3292,1456,11,1,4
xmtp/xmtp-js,5,28,3,20.562708333333337,4.823796296296297,0,TypeScript,294,38,3292,1456,12,1,5
xmtp/xmtp-js,6,66,17,17.681931818181816,550.5926633986928,0,TypeScript,294,38,3292,1456,13,1,6
xmtp/xmtp-react-native,-6,10,2,35.511944444444445,3185.131388888889,0,TypeScript,59,26,2146,985,1,0,0
xmtp/xmtp-react-native,-5,17,0,46.128611111111105,,0,TypeScript,59,26,2146,985,2,0,0
xmtp/xmtp-react-native,-4,21,10,33.95002645502646,1926.2619444444445,0,TypeScript,59,26,2146,985,3,0,0
xmtp/xmtp-react-native,-3,8,0,56.21559027777778,,0,TypeScript,59,26,2146,985,4,0,0
xmtp/xmtp-react-native,-2,13,5,27.35123931623932,3449.648888888889,0,TypeScript,59,26,2146,985,5,0,0
xmtp/xmtp-react-native,-1,16,1,17.934375,8.620277777777778,0,TypeScript,59,26,2146,985,6,0,0
xmtp/xmtp-react-native,1,12,2,36.961527777777775,10237.583055555555,0,TypeScript,59,26,2146,985,8,1,1
xmtp/xmtp-react-native,2,7,0,2.414285714285714,,0,TypeScript,59,26,2146,985,9,1,2
xmtp/xmtp-react-native,3,13,0,1.4341666666666666,,0,TypeScript,59,26,2146,985,10,1,3
xmtp/xmtp-react-native,4,15,0,12.535833333333333,,0,TypeScript,59,26,2146,985,11,1,4
xmtp/xmtp-react-native,5,16,3,21.12578125,5442.916666666667,0,TypeScript,59,26,2146,985,12,1,5
xmtp/xmtp-react-native,6,8,1,6.887395833333334,324.3638888888889,0,TypeScript,59,26,2146,985,13,1,6
zauberzeug/nicegui,-6,17,1,371.183545751634,0.05583333333333333,0,Python,15514,198,6549,1699,1,0,0
zauberzeug/nicegui,-5,29,4,187.04402298850576,149.9922222222222,0,Python,15514,198,6549,1699,2,0,0
zauberzeug/nicegui,-4,18,2,590.099074074074,271.9158333333333,0,Python,15514,198,6549,1699,3,0,0
zauberzeug/nicegui,-3,29,9,98.6072796934866,620.7213888888889,0,Python,15514,198,6549,1699,4,0,0
zauberzeug/nicegui,-2,30,14,75.76101851851853,1906.1488293650796,0,Python,15514,198,6549,1699,5,0,0
zauberzeug/nicegui,-1,30,10,301.1747222222222,2197.3976388888887,0,Python,15514,198,6549,1699,6,0,0
zauberzeug/nicegui,1,16,5,176.64241319444443,44.73755555555556,0,Python,15514,198,6549,1699,8,1,1
zauberzeug/nicegui,2,34,6,400.8638316993464,3243.4858333333336,0,Python,15514,198,6549,1699,9,1,2
zauberzeug/nicegui,3,21,10,155.79701058201059,1979.4915555555556,0,Python,15514,198,6549,1699,10,1,3
zauberzeug/nicegui,4,70,21,170.48711904761905,1292.9728703703704,0,Python,15514,198,6549,1699,11,1,4
zauberzeug/nicegui,5,55,9,402.755696969697,2116.1650308641974,0,Python,15514,198,6549,1699,12,1,5
zauberzeug/nicegui,6,30,13,253.86428703703706,617.9221367521367,0,Python,15514,198,6549,1699,13,1,6
zed-industries/zed,-6,698,102,63.25890361349888,423.6354139433551,0,Rust,75406,484,35172,1775,1,0,0
zed-industries/zed,-5,749,93,55.528647826731934,422.6521146953405,0,Rust,75406,484,35172,1775,2,0,0
zed-industries/zed,-4,800,168,78.25501180555555,518.7612103174603,0,Rust,75406,484,35172,1775,3,0,0
zed-industries/zed,-3,804,126,52.25183354063018,284.37228835978834,0,Rust,75406,484,35172,1775,4,0,0
zed-industries/zed,-2,888,168,74.63467717717718,351.14159722222223,0,Rust,75406,484,35172,1775,5,0,0
zed-industries/zed,-1,927,203,69.15271784729714,386.7311247947455,0,Rust,75406,484,35172,1775,6,0,0
zed-industries/zed,1,889,134,73.02446725409324,403.2440899668325,0,Rust,75406,484,35172,1775,8,1,1
zed-industries/zed,2,1116,266,73.00202359617683,447.83664578111944,0,Rust,75406,484,35172,1775,9,1,2
zed-industries/zed,3,1000,341,122.45242833333333,523.2542855979146,0,Rust,75406,484,35172,1775,10,1,3
zed-industries/zed,4,738,244,219.01189099668775,569.0824760928962,0,Rust,75406,484,35172,1775,11,1,4
